,sentiment,open,high,low,close,volume,trade_count,avg_size,num_blocks,avg_trans_count,avg_fee,avg_trans_size,avg_output_value,close_scaled
2021-02-25 00:00:00+00:00,0.0,0.39840691724792987,0.48280855875658807,0.41672951008257897,50547.24,0.6070219957392602,0.45813876436081025,0.8823127021976724,-0.20062250974923734,-0.3019425718371203,1.0213345147607122,0.812590075664919,-0.0503460037327566,0.48080567295421367
2021-02-25 01:00:00+00:00,0.0,0.47952314741791824,0.4819952919979374,0.4971874312181244,50500.06,-0.10040386906141704,-0.011254838597296863,0.09362669971855164,0.6979531330872977,6.726467413597339e-05,0.37860698318743496,-0.13208068903806625,-0.08126989419213397,0.47599632434906686
2021-02-25 02:00:00+00:00,0.0,0.4761044010496078,0.47814955681296784,0.5002891251883838,50687.24,-0.3991797544260574,-0.12857911839114233,0.3703103630086944,0.8252970299134983,-1.1731105821295997,0.3631177684755397,1.0413404956458512,-0.9757542603821976,0.49507673706444155
2021-02-25 03:00:00+00:00,0.0,0.49543652496772816,0.46270663764964015,0.46151641658686465,50273.95,0.07781075573639612,-0.04724328955379716,0.214877430851912,0.32962566991615105,-0.916161331828605,0.5058117306066536,0.7364959952655286,-0.7138123605617036,0.45294753644932656
2021-02-25 04:00:00+00:00,0.0,0.45305589392968076,0.43319928647889666,0.4218355958041431,49662.73,0.36932568425689705,0.0953597413140512,-0.18118373938782234,0.17466248420877117,-0.20605197793376012,0.3769906089673037,-0.17408006286416455,0.06341684188437181,0.3906421092675166
2021-02-25 05:00:00+00:00,0.0,0.3912208224665977,0.4396952547136191,0.4196880332134592,50435.33,0.307740426427654,-0.18251355293453017,0.5476106976193337,-0.3172138589957422,-0.9768946597071269,0.4360150731333528,1.722388311664693,0.020138710597059833,0.4693979959215312
2021-02-25 06:00:00+00:00,0.0,0.46950644480569775,0.45644448360803,0.4886053620462107,50499.71,-0.30882500689006126,-0.6179448643733663,-0.3416933748860285,0.4434761737011649,-0.43954043164493956,0.41855413411034037,-0.00031140745791340076,-0.7532944931306446,0.4759606466887914
2021-02-25 07:00:00+00:00,0.0,0.4760880921820193,0.4535319720286122,0.47437929385620903,50479.35,-0.31153591506646533,-0.569124070314414,-0.2310370027956947,1.7637203490747881,0.08728531734445139,0.05559651964438285,0.013423378155701271,-0.8677493257685487,0.47388522622247536
2021-02-25 08:00:00+00:00,0.0,0.4739913833926285,0.45059811219677975,0.42012879486897553,49737.15,-0.3135741229096832,-0.5570635974737639,-0.32481246149704485,-0.7629174978874445,0.34788557719121,0.8678297047888213,0.02234221531880461,-0.358960107968126,0.3982281992038247
2021-02-25 09:00:00+00:00,0.0,0.4011916563887241,0.38203464152528555,0.32427591790478544,49028.65,0.3985428338353896,-0.14536729658532746,0.3957658613334358,0.991434431733111,1.1745477414372374,0.5224030999476962,-0.6663006874964048,-0.6758988171026111,0.32600642118885
2021-02-25 10:00:00+00:00,0.0,0.326182077826532,0.37484841312915895,0.34545190769778117,49621.44,-0.3349376902666594,-0.5326532004442878,-0.5851557397265186,1.1310067160028872,0.7220873584646134,0.25177406588360374,-0.6665979012396113,-0.9362468939303976,0.3864331647167214
2021-02-25 11:00:00+00:00,0.0,0.38654629329394663,0.4377159667397529,0.4218816150025146,50348.09,-0.3558250099637422,-0.5574495326046647,-0.21727836915515333,0.5735609159888566,1.29480681783319,0.25744060719653084,-0.9070822129815224,0.09031815635536174,0.4605050842574144
2021-02-25 12:00:00+00:00,0.0,0.4606140347528835,0.5491660433452419,0.4729782649280005,51531.44,0.6136291992630587,0.09323709809409676,-0.55962829534016,0.1232189232392464,0.8700348224023111,0.6083414019981205,-0.6742696465358138,-0.24118489272492577,0.5811312536491162
2021-02-25 13:00:00+00:00,0.0,0.5812334001357123,0.6068144575321955,0.5761287641051057,51388.18,1.4555114425601885,0.5753665603719306,-0.4182685837073707,2.645218416343571,0.487152329045888,0.2574772000885788,-0.6443345843627866,-0.09077581405641326,0.5665278776174641
2021-02-25 14:00:00+00:00,0.0,0.5666298285141317,0.5501063830349318,0.5262664513448367,50849.74,0.37855313066437973,0.18933494568839782,-0.4782325884504308,1.1189891628255801,0.19148634849670543,0.8185883456432046,-0.3376159859365366,-0.19251278050773823,0.5116413650495275
2021-02-25 15:00:00+00:00,0.0,0.5117749523790713,0.5345811206122902,0.5117264299570541,50854.3,0.5317026819755762,0.2194378858986608,0.07222347141270133,-0.5162414063532479,1.6023692630380724,0.8439654029723903,-0.9048851335307402,1.8245846440060791,0.5121061939948326
2021-02-25 16:00:00+00:00,0.0,0.5122112145870733,0.5323100731887586,0.5219529184841202,50648.48,0.11670719265577253,0.15874958656450883,-0.5817637319165011,1.0350771248506996,0.23970309259549685,0.962834745119307,-0.6118657600953463,0.32687018394272516,0.4911256910293533
2021-02-25 17:00:00+00:00,0.0,0.4918740567037907,0.46056672949094024,0.3896436325697916,49500.53,1.1379796783565042,0.8160935982713092,0.1890266290610202,-0.8021326714133936,0.7078209696626335,1.5599649911529812,-0.5487974132237327,2.0286013235809963,0.3741080621340949
2021-02-25 18:00:00+00:00,0.0,0.3742208666136817,0.3994426164942038,0.3838953233687279,49525.01,0.8912934363611916,0.5513420984733552,0.2084190731436814,-0.7226481530301525,1.0327380481822648,1.3653196546263977,-0.6100481679419145,1.1320746317046626,0.37660345962994085
2021-02-25 19:00:00+00:00,0.0,0.3767151040505499,0.39135569516287083,0.3838953233687279,49465.01,-0.018232890512990357,0.06245877140475737,-0.13868580459472762,-0.4095592676213645,0.32297853350570305,1.576672024332357,-0.4730001083388992,0.3361752374800686,0.37048728929698604
2021-02-25 20:00:00+00:00,0.0,0.3705992787047353,0.34372571085904563,0.30719665941573215,49169.93,1.5225098656485518,1.0686881414458878,-0.4113808999260364,0.14641069252878625,0.634991847166637,1.4313212595550964,-0.6474444640985136,0.6535138295612679,0.3404079635995141
2021-02-25 21:00:00+00:00,0.0,0.3395451562071368,0.3213751071644283,0.25790498471527357,48042.01,1.1929624200175566,0.8648179085475362,-0.24077628366267328,2.4099273751878756,1.4187945547234047,0.7648144542546326,-0.9522154439049093,-0.353091541180393,0.22543211623374113
2021-02-25 22:00:00+00:00,0.0,0.2259926270113969,0.2755719233172223,0.1949558345869179,48200.0,1.6438341344517162,1.5693424900069601,-0.06530736121920418,2.288697672083463,0.965230024558838,0.8007095654661559,-0.6210647007532865,-0.447588726937442,0.2415370120821331
2021-02-25 23:00:00+00:00,0.0,0.241200646037989,0.2353955288564305,0.1231198659285424,47058.48,2.1235301366424193,1.6066817139216134,-0.3097107064371202,0.505883116516654,0.14434931254299072,0.47937545046520935,-0.48675726928192353,0.2070804381182465,0.12517483277422384
2021-02-26 00:00:00+00:00,0.0,0.12585414140747692,0.15200010567404434,0.05153444623907972,46825.67,3.058062049323534,3.093014386803348,0.21097297545398702,-1.196392749335571,-0.17106294370463485,2.431239551074924,0.20301966063012508,1.975060445883064,0.10144307252063653
2021-02-26 01:00:00+00:00,0.0,0.1015712568719196,0.1383900864680255,0.07877781167518395,46534.81,2.2603089212429657,2.0340083876115322,-0.08410784281018704,-1.2739797593223954,0.723785531579407,1.3208107806312896,-0.6571621744492935,1.7607991452259721,0.07179391746991587
2021-02-26 02:00:00+00:00,0.0,0.06875679597895118,0.1712186157644085,0.0664139870459609,47370.1,1.3580518355339153,1.488875015214142,-0.21562437262728965,-0.8386069994778518,-0.23474950681763324,2.103186890240533,0.09201726230111701,0.23043437184143867,0.15694018276014635
2021-02-26 03:00:00+00:00,0.0,0.1570642174513928,0.1542213405086096,0.12823311019207545,47358.18,0.5628755977280266,1.0297086932249062,-0.20861545641190535,-0.8055060196736904,0.6638537209686586,1.1093225849249324,-0.6256986470857282,-0.2801499112975194,0.15572510358733282
2021-02-26 04:00:00+00:00,0.0,0.15585022612024896,0.16809160507739643,0.13590297658737502,47012.32,0.3067052437613666,0.6889279726394931,-0.6484362406606761,2.2005689487832116,-0.1492186916395373,0.5229214468935818,-0.2693767855209001,-0.9205330106379566,0.12046945906473693
2021-02-26 05:00:00+00:00,0.0,0.12131619900088206,0.10789258301862503,0.0014246524564558408,45527.11,0.938656545494006,0.9734586478961135,0.9891255784063856,-0.1460164347856844,-0.20930985508322122,0.6424404653336762,0.09057420181128642,-0.6868677610548349,-0.03092716327205986
2021-02-26 06:00:00+00:00,0.0,-0.03100556636620097,0.03845586716502997,0.0011434240219615232,46065.08,0.15515230568066768,0.2299546182157078,-0.43033089130513685,-1.166454283525438,0.23148475494273443,2.0368312826307426,-0.07762838022552804,1.0226949279706874,0.02391143929493524
2021-02-26 07:00:00+00:00,0.0,0.025973539772305338,0.027879332968777797,-0.13765559151164308,44978.96,3.204978293398913,2.0077647987102774,-0.3336384225970406,1.5798728688886177,0.36408433064871687,0.14991768847090806,-0.5781049762418355,-0.610518344472643,-0.08680347607221299
2021-02-26 08:00:00+00:00,0.0,-0.0867982023876193,-0.018297953587407555,-0.05811703169468142,45719.25,0.23298390049960563,0.007752466599567906,-0.36734960111399645,0.49997975706113473,0.33377889539253597,0.9069618541038763,-0.5176339123158368,-0.7142984083856256,-0.011341147142494302
2021-02-26 09:00:00+00:00,0.0,-0.00961546721921445,0.04905171644680033,-0.01600741988678094,46431.39,-0.051944791973733015,-0.24764010627404145,0.3161292295762048,0.7072298408031136,0.6428938216314461,0.6654807572184267,-0.4932133867609695,0.704141745927797,0.06125167853934627
2021-02-26 10:00:00+00:00,0.0,0.06029147439611987,0.07705655728093605,0.07050458245678733,46720.42,-0.4427791749807178,-0.5400824517141283,0.5507128748389658,0.061655317488831525,-0.4461090719684004,1.231288618841379,0.21929877796624153,0.34271668108686526,0.09071429039491163
2021-02-26 11:00:00+00:00,0.0,0.09119066265162393,0.07410846528082733,0.017732833710568264,46435.92,-0.05914916571320269,-0.26278806016189815,-0.2285657513629111,0.16011491983624163,0.7474969217194412,0.4013856889134998,-0.5209525054798757,-0.6775014658151043,0.06171344939948424
2021-02-26 12:00:00+00:00,0.0,0.06271232192883816,0.117099779309999,0.08258411070495807,46820.01,0.5897482174357783,0.17380105666964032,-0.29365182575695126,2.0795500799450672,-0.382524925513272,0.235242762083574,0.19336750079715187,-0.7823731539138199,0.10086611378589484
2021-02-26 13:00:00+00:00,0.0,0.1009943306809648,0.08666835378473906,0.03485504345143506,45945.17,1.1747233639327432,0.6022855357522618,0.38091008331040577,0.2910429991890075,0.9482533045233035,0.8406977093233039,-0.5251740893351665,0.2801573309844629,0.011688272884524696
2021-02-26 14:00:00+00:00,0.0,0.011821519922089898,0.13330716922645874,0.03501253137475197,46886.12,1.3362563214211327,1.0168763501224543,-0.24797750916844144,1.9562120341779687,0.5672517225394929,0.4952603511972114,-0.5347665471987968,-0.5143059830363691,0.10760511413108895
2021-02-26 15:00:00+00:00,0.0,0.10775027907964126,0.17804700678672908,0.08391253156462375,47628.03,2.394562417785342,1.2268250613324936,0.14122816697161125,0.5499474781667797,1.1997077831518361,0.20524383040237243,-0.8128321109812443,-0.10995928075854419,0.18323257965979695
2021-02-26 16:00:00+00:00,0.0,0.18239086951263558,0.21429430621979037,0.20503608432804693,48171.32,1.0119836550361543,0.9749059046369914,-0.12883427696447178,1.180131100043458,-0.024640532893764725,0.9827045779068474,-0.2736057350804581,-0.1750799093709142,0.23861348266298066
2021-02-26 17:00:00+00:00,0.0,0.23873392981517738,0.2364537922261243,0.2109664250248931,47681.34,0.2883940556947263,0.35152418444946215,0.27538109348962686,-0.6085868149788701,1.203000923516296,0.740051812783793,-0.7579845139602256,-0.3555874227111451,0.18866679700062705
2021-02-26 18:00:00+00:00,0.0,0.1887900614328062,0.17847905475226225,0.17987585460490632,47300.85,0.3942622450275161,0.29266907698708905,-0.03999060357377948,0.4980822486647178,0.34534205716006616,1.2215521047086215,-0.4468619465903601,0.24897108023367695,0.14988110283419434
2021-02-26 19:00:00+00:00,0.0,0.1500055356980984,0.1333437662305981,0.11248840845580457,46917.82,0.6023988546060818,0.5056087854616096,0.09291445837069942,0.9872177464077402,1.0462886896383659,0.5735720288532574,-0.7296219652678246,-0.4290786936395447,0.1108364907903331
2021-02-26 20:00:00+00:00,0.0,0.11118533431554017,0.09694194611339352,0.054693408545090375,46250.49,0.9160542330969331,0.7639923555997001,-0.25041350441957516,-0.9946243565165744,0.46148097778301833,1.7802335438622416,-0.3723804436470212,-0.7476179353750143,0.04281142498548737
2021-02-26 21:00:00+00:00,0.0,0.04291233737176329,0.07520434223810901,-0.002508455031053691,45665.99,0.8695698584919334,0.6989622860429141,-0.25548193238724387,1.825283954825203,1.4272741486131306,0.29391777338754194,-0.9578604291552469,-0.8212111199954705,-0.01677026767471406
2021-02-26 22:00:00+00:00,0.0,-0.01663541541198561,-0.015310214832814681,-0.04173112912776309,45507.41,1.07275669747966,1.0842220304646453,-0.20853126103487266,1.1609451818130205,0.839390462380364,0.45048120110736983,-0.5433872275112538,0.5935682529813542,-0.03293530586471306
2021-02-26 23:00:00+00:00,0.0,-0.03280056110519763,0.033189964902767266,-0.009312137848110646,46326.2,-0.011155276288247088,0.2962389769479215,-0.0670280806308673,0.6117219181834631,1.3966277874019726,0.33882324909619016,-0.8989339814130185,-0.04741355071455095,0.05052901258395409
2021-02-27 00:00:00+00:00,0.0,0.05000669477290812,0.1462533594407291,0.06955249637491771,47559.29,-0.029699448757228825,0.17843227824045002,0.26885362581723904,1.1276333677425905,-0.4178732456291178,0.35660905243474805,0.2395090555108053,-0.9308001798809687,0.17622548718167524
2021-02-27 01:00:00+00:00,0.0,0.1761282643585219,0.18284833041311335,0.19069036622227872,47749.0,0.20983782298482986,0.020198874571118946,0.4138343006194692,0.2539361683257437,0.6949085647674601,0.2245161516041974,-0.5006346277207786,0.1957794624484489,0.19556379841275612
2021-02-27 02:00:00+00:00,0.0,0.19568667381443683,0.18921824230024442,0.1742523085638729,47339.57,0.21834336402058865,0.5442987823344155,-0.3546413165314175,0.8967698461785347,-1.5199220024356854,0.23785877535643157,0.8978136692871648,0.2776134643631786,0.15382807142239463
2021-02-27 03:00:00+00:00,0.0,0.15395228165459757,0.17905342440055946,0.17719651461081531,47424.02,-0.3298040632314632,-0.11989557794587417,-0.265088641836537,-0.3060396428835094,-0.4419418286641913,0.37123524298001015,-0.04236981455451167,-0.7408545192338417,0.16243658116602822
2021-02-27 04:00:00+00:00,0.0,0.16256132513305588,0.17905342440055946,0.18231589476746435,47650.01,-0.5809921807003847,-0.5128740249856214,0.4155634817157662,-1.268076399866876,0.6316183683458764,0.6106489691783574,-0.5395439864064441,-0.904911022103392,0.18547313672510304
2021-02-27 05:00:00+00:00,0.0,0.1855955619938427,0.18445351567800022,0.2001222565907921,47780.23,-0.5897670880507193,-0.6470829667563772,-0.012236431621953037,1.2663623149472925,0.027473369198930755,-0.18089698683900654,-0.30892731537338974,-1.1974706296207533,0.19874726507105941
2021-02-27 06:00:00+00:00,0.0,0.1999371724297777,0.22549705582020316,0.20812039326781043,47532.52,-0.3415595868828142,-0.5453890597640144,-0.24077945665179865,0.3462815769513661,-0.3725281151212484,0.030839054609137058,0.07312285566010113,-0.6715718989858659,0.17349665585145482
2021-02-27 07:00:00+00:00,0.0,0.17512628830603244,0.148555920951159,0.13632123996813167,47167.34,-0.055976429020072105,-0.4408006392898956,-0.32781224562419586,0.0481619244476447,0.6975394512131046,-0.16352154177774322,-0.5691051583015975,-0.8516580484147562,0.13627160448164752
2021-02-27 08:00:00+00:00,0.0,0.13543865902859265,0.11315543553054291,0.09116311193031376,46612.37,-0.5243062904609068,-0.6850975771501068,-0.5728927516058017,1.4826782721388188,-0.4307049646944969,-0.075953327359778,0.32783325751489906,-0.6831763312637209,0.07970008698698262
2021-02-27 09:00:00+00:00,0.0,0.08007922730250285,0.06699746405987575,0.07444178053970778,46662.68,-0.6348690764383261,-0.8069565947320367,-0.2335180334877674,1.7565519840216575,-0.6472919390040778,-0.3790421326274396,0.20796965029551137,-1.2211959759626756,0.084828495811165
2021-02-27 10:00:00+00:00,0.0,0.08466201909496651,0.09674777867476606,0.11338015825536485,46794.23,-0.6990748451491705,-0.9248597772222333,-0.2006301991624979,0.9745676904316275,-0.21843375415703414,-0.30969792115530687,-0.10284505319949162,-0.8498895240710633,0.09823819926616871
2021-02-27 11:00:00+00:00,0.0,0.09836758369493702,0.15142166969195456,0.124142514781249,47295.07,-0.6591829632035068,-0.8707323751133952,0.03774948883370666,0.33384235524152195,0.8879846336457453,-0.08071326269428367,-0.6784853606379811,-0.34724582273693655,0.14929191175878648
2021-02-27 12:00:00+00:00,0.0,0.15050703337645577,0.17107832724854152,0.12902157245751214,47438.87,-0.0060953658939357355,-0.44929121216971335,-0.3639579681602758,1.332775108821884,-0.34395345375281333,-0.03964806932470182,-0.17259060217067085,0.23110217771167893,0.16395033332343512
2021-02-27 13:00:00+00:00,0.0,0.16520947750779394,0.16041741662607917,0.16365255320556873,47463.74,-0.7101506460203707,-0.7252348307637907,0.22427949773711695,0.001778385868564998,0.28208738430655717,0.009536126759899186,-0.32172581299874586,0.131008146341461,0.1664854859264444
2021-02-27 14:00:00+00:00,0.0,0.16696166146937005,0.1533928249982341,0.13995573399065103,47108.09,-0.5784840634930438,-0.5289868167007301,0.25667150949134615,-1.7635369255979547,-1.6443140853433296,1.8792584094132083,1.2569450029258948,0.11596326033869908,0.13023188627785465
2021-02-27 15:00:00+00:00,0.0,0.12984369814139662,0.1269738543434663,0.0887210264700499,46561.75,-0.07706047979287729,-0.029297305966909614,-0.2169783982475718,3.3200989026691805,1.1743182011889306,-0.10298448880981233,-0.8534512149998046,-0.6475492109599301,0.07454007794941281
2021-02-27 16:00:00+00:00,0.0,0.07466977978412982,0.08663887286473788,0.08359960101569576,46929.89,-0.32243181519649056,-0.025244987092451134,-0.29999383534012974,-0.47597206149595594,0.1963259750516421,0.884873336653195,-0.4545418439253482,-1.0211287643458473,0.11206686038897914
2021-02-27 17:00:00+00:00,0.0,0.11219342619337523,0.10946930394695925,0.12956153105174112,47097.82,-0.44174545360374784,-0.17054956387660516,-0.2008850390400341,1.6039079752432317,0.5717713961060906,-0.23612739678753358,-0.5655265810921744,-0.6393944213312271,0.12918500178919753
2021-02-27 18:00:00+00:00,0.0,0.1293116213363106,0.12308745582056478,0.14860734328454955,47175.01,-0.42083108525101603,-0.3265638405432566,0.1508973861837109,0.21008264094188658,0.10281332897378553,0.5437193444347928,-0.11032135308280341,0.34167639351086815,0.13705345492254414
2021-02-27 19:00:00+00:00,0.0,0.13717963064370137,0.13737350301971216,0.161637934965737,47450.0,-0.46075150733379927,-0.2526572629757519,-0.26026034821625155,1.3823211613949917,0.057440160203132064,-0.29753424252847027,-0.4495206381150137,-0.8746521872987617,0.16508488292019796
2021-02-27 20:00:00+00:00,0.0,0.16517074394727072,0.14784329595389112,0.1480837470719635,47115.22,-0.19268454457594403,-0.004404490023807529,0.2682973339380566,-0.5847625428905247,0.02851048271081455,0.518153469050491,-0.14451920725329376,-0.29700191367908685,0.13095869118575457
2021-02-27 21:00:00+00:00,0.0,0.1310862299908215,0.10789258301862503,0.1128933774014763,46872.15,-0.12640108154736726,-0.18232058536907977,0.19668660017209103,-0.6332544241322898,1.0946146416711968,0.4679303600283541,-0.7553838245999664,0.23712036706626843,0.10618106580523251
2021-02-27 22:00:00+00:00,0.0,0.10631000221070218,0.07456491124912056,0.03210411803765413,45889.07,0.8135256562191492,0.4399998132084723,0.34237684647080746,-0.07095943599408272,1.0841838055386408,0.25595280671176307,-0.7228574998645935,0.4018178893920113,0.0059696536232120975
2021-02-27 23:00:00+00:00,0.0,0.005205216202143155,0.0367307250532421,-0.0451058703416949,46180.75,1.8063495498873017,1.7970442172384367,-0.14751936370062654,1.1135074719025981,1.215181566339647,-0.5289070333230631,-0.8642911750512141,-0.2064179950142968,0.03570239633514977
2021-02-28 00:00:00+00:00,0.0,0.0347303823632872,0.05259044343037886,0.0162632873092286,46402.66,0.18427803013739516,0.39060011645316894,0.35589454992210967,-0.9693242445643492,0.16934178142683495,0.843724607824581,-0.2220973415823225,-0.4539837855920432,0.058323052311583495
2021-02-28 01:00:00+00:00,0.0,0.05845264957547818,0.05132378045378051,0.06628411064166748,46470.53,-0.581532677820521,-0.2858476842332214,-0.1442868826267366,0.5564833404211045,0.32444504664213525,-0.528340736265665,-0.4841626859584753,-0.5103407961342199,0.06524146031987707
2021-02-28 02:00:00+00:00,0.0,0.06537168665004287,0.03906988356781132,-0.021073622303089574,45437.47,-0.17775193013349108,0.2291827479539062,0.1102216004215454,-0.05029767789976539,-0.8349480914169459,0.27851531130570006,1.5072313155987382,-0.7842469547869614,-0.04006472174949429
2021-02-28 03:00:00+00:00,0.0,-0.03977362130365096,-0.041121268585490756,-0.10176061678164108,44677.11,1.0597385793977,1.677790261790087,0.5526425695918911,0.10382217074254034,-1.0539686786665121,0.04196801831196648,1.3564619284618293,-0.25170898877444664,-0.11757290965558632
2021-02-28 04:00:00+00:00,0.0,-0.11735184651108489,-0.09925052674349612,-0.11714636877061173,44440.06,0.6847002102666044,1.1018785627033572,0.8332668688059656,-1.0631454930538513,-0.40104694216037423,0.5729735388199612,0.20021684705543313,0.2781611348874314,-0.14173687927936893
2021-02-28 05:00:00+00:00,0.0,-0.14162148009172582,-0.05661501692123412,-0.127429102984577,44804.85,0.2698276266653738,0.6734905674034608,0.6869693804479429,-1.2712389138609044,0.6672488212356289,0.5271688034659329,-0.46527468072249917,0.4646152281706664,-0.10455158301672575
2021-02-28 06:00:00+00:00,0.0,-0.10343018941556202,-0.11721660602553825,-0.17240622217546614,44371.07,1.048306090117975,1.2201676803244546,-0.4612125645535885,-0.767766686011621,-0.5619339850394276,0.7236126827874247,-0.0452015113632792,0.718723870297044,-0.14876945580054457
2021-02-28 07:00:00+00:00,0.0,-0.14861696498311391,-0.1382415849035549,-0.14139235041943313,44424.9,-0.29953589663910973,-0.022253989827969875,-0.01961614531601881,-0.18628577964297635,-0.06197146823708568,-0.2952326832927644,-0.11093202839021278,-0.42270465847637934,-0.1432822316501618
2021-02-28 08:00:00+00:00,0.0,-0.14358262141928424,-0.08636024861888256,-0.11058914432705742,44883.75,-0.5239837055941967,-0.462509490403066,-0.528626743802919,0.29420551318303567,-0.260385835334531,0.18999849805489957,-0.023859819922114216,-0.2609313390161321,-0.09650881902889002
2021-02-28 09:00:00+00:00,0.0,-0.09748356857098195,-0.06543489491880095,-0.07981354975370447,45123.01,-0.40224006696678694,-0.6410044884446895,0.16931046864551402,-0.49600131679146764,0.07053101227797333,-0.15924860075836358,-0.2825248398904191,-0.7039350140437796,-0.07211957046451035
2021-02-28 10:00:00+00:00,0.0,-0.07278990443303086,-0.06126385303037139,-0.07118341608571345,45202.23,-0.559519920134922,-0.8253849972325502,-0.5658641870880328,-0.2761011770733761,-0.3117016182110268,0.15967898786994458,-0.21408341769036698,-0.05847802086884157,-0.06404418690156558
2021-02-28 11:00:00+00:00,0.0,-0.06412989574335744,-0.06413366810495956,-0.04907272524134393,45289.36,-0.6869581234956064,-0.8916693559647639,0.4821040993480705,0.47573381644025214,-0.003086822990182811,-0.2588659586189054,0.24799105992443568,0.5324113836810379,-0.055162488216393295
2021-02-28 12:00:00+00:00,0.0,-0.055025470411888086,-0.06492660319464427,-0.09740515531796398,44780.15,-0.5433924238587594,-0.5391176138868763,-0.05679164366332986,-0.6448503087770597,-0.26360459074727227,0.21451973952007547,-0.14415077316950697,-0.6229984375259073,-0.10706940647045851
2021-02-28 13:00:00+00:00,0.0,-0.10693048012181698,-0.12204436082157814,-0.13760854966441866,44203.76,-0.2715460409674053,-0.16939175848390273,0.8540089365028943,0.2819771257394601,-0.08771907224005894,0.09746134683778039,0.07194492147074084,-0.027050136220310803,-0.16582439677398883
2021-02-28 14:00:00+00:00,1.0,-0.16519187097449592,-0.15288851922685306,-0.20770703792204584,44602.47,1.097835286605516,1.214089202012767,-0.4031772626115519,0.0700886881395733,-0.49849544487511016,0.24587726290150363,-0.09418953750790084,0.056517294367692886,-0.12518142554978207
2021-02-28 15:00:00+00:00,0.0,-0.1268935533547801,-0.1526313236144299,-0.2369650215979818,43407.67,1.1061820142601477,1.571175681878739,0.35580878433680047,1.214286251178962,0.2298162185854432,-0.1035861032552929,-0.0991564227174312,0.06319937782058399,-0.24697476411335578
2021-02-28 16:00:00+00:00,0.0,-0.2467280544848964,-0.22243502609286617,-0.2536239714085726,43587.83,1.0701083303261456,1.4333003563644255,0.3330479353757277,-0.41103510748524436,0.05794369696816322,0.1717659678363511,0.3040460014242692,-0.5895082271450338,-0.22860994332693646
2021-02-28 17:00:00+00:00,0.0,-0.2284631420896208,-0.21853236223479128,-0.24176431266373397,43170.01,0.24834641255357093,0.8270927495019822,0.057676178386290335,1.4822566036062816,0.6248582941618065,-0.40750477920941613,-0.38939164542902943,-0.5674362371443873,-0.2712009148021894
2021-02-28 18:00:00+00:00,0.0,-0.2710517111894252,-0.23481701249332304,-0.24493145616056644,43734.66,0.21651139124446628,0.5570346416541422,0.29849672677187716,-0.9566741885882365,0.32875467606155356,0.6100630055324564,-0.27824300694105064,-0.8492713532315662,-0.2136426551604737
2021-02-28 19:00:00+00:00,-1.0,-0.213547663375403,-0.156825746922171,-0.20292819983334753,44511.0,0.24371349548174592,0.6293009949153183,0.527153554011431,1.8105255561864049,0.08782616836663809,-0.28204136215854414,0.19754219520259975,-0.5442515846898458,-0.13450552722237177
2021-02-28 20:00:00+00:00,-1.0,-0.13461376354964655,-0.10930453704731528,-0.13470218162502667,44961.41,0.18537357905187143,0.3988977217675363,0.06777391289076473,-1.6199587902690762,-0.9491456185755428,0.7754348274445749,2.58944252621924,-0.986146044698315,-0.08859245589460182
2021-02-28 21:00:00+00:00,0.0,-0.08845253314366248,-0.06563109552432544,-0.05467684095417571,45254.8,0.4098293756222933,0.39021418132226815,0.7405034158314222,-0.27715534840471884,0.6026804522879167,0.2770827084373219,-0.4113364913575464,-0.0019546980203664593,-0.058685402328175026
2021-02-28 22:00:00+00:00,0.0,-0.05854920511530158,-0.0714327372638497,-0.06353400266746771,45266.15,-0.2392109072462579,0.021742615094722178,0.11059715662023144,0.2136668234684518,0.7024113231589932,0.14611512433134707,-0.5523979362317224,0.2651153556560413,-0.05752842677352456
2021-02-28 23:00:00+00:00,0.0,-0.05739229482071846,-0.014300747468639496,-0.05875311928106431,45231.75,0.5392836264803318,0.5793223954636638,0.2159023784026501,0.821712847386933,-0.029609883354291815,-0.33627309691539137,-0.21878126714545995,0.3166954761732864,-0.06103503109775213
2021-03-01 00:00:00+00:00,0.0,-0.060898701352319,0.056536820376731245,-0.04642201941512858,46325.65,0.7673377580581582,0.5208532231321915,-0.4476257754303021,-0.780205907721465,-0.7876017249605413,0.35373547025661517,0.020949970501104427,-0.1691636554222254,0.05047294768923579
2021-03-01 01:00:00+00:00,0.0,0.050968917960649854,0.04620019987428109,0.046421201975546666,46271.32,0.31805348267528594,0.07394034154905639,0.38969408858431476,0.09538880009179858,-0.36002186250387863,-0.034136557604873996,0.18259305047551772,-0.27427074390804895,0.04493475545274503
2021-03-01 02:00:00+00:00,0.0,0.04461049820945077,0.07686950592644674,0.07283315389439995,46526.25,0.5102613836470096,0.30222097147688404,0.2538269150087587,-1.415660386254857,-1.5150530372444115,1.3739832922431443,1.2138051911190235,0.8460798458733406,0.07092134383574789
2021-03-01 03:00:00+00:00,0.0,0.07024294153798431,0.05123737086067403,0.0772356572053022,46389.9,-0.12853236057709966,-0.2600865142455925,0.7029768326829661,0.37748504835911056,-0.76526914811555,0.03181876677920014,0.8974234244893899,-0.3168255571636851,0.05702234675410823
