time,Open,Close,High,Low,Volume,Trade_Count,num_blocks,avg_diff,avg_gas_limit,total_gas_used,avg_block_size,num_transactions
2021-09-17 15:00:00+00:00,3476.7,3449.38,3478.12,3445.0,1192.58361312,1023.0,287,8840793115244023,30009797.03832753,4539036556,85714.98257839719,49908
2021-09-17 16:00:00+00:00,3449.38,3459.19,3468.23,3426.67,839.36721877,938.0,277,8889369462074164,30013323.76173286,4253373002,72959.51263537903,47759
2021-09-17 17:00:00+00:00,3460.45,3411.02,3465.7,3411.02,639.85801628,694.0,283,8974681214430672,30012315.88692581,4350115893,74881.04593639575,46005
2021-09-17 18:00:00+00:00,3411.02,3398.0,3412.04,3361.88,3390.08036484,2100.0,275,9009255857017038,30012675.26545456,4230292755,90697.48,46394
2021-09-17 19:00:00+00:00,3398.0,3425.0,3425.0,3384.32,1077.16151965,932.0,259,9040817841909159,30017189.86100385,4047101115,77617.19691119691,43996
2021-09-17 20:00:00+00:00,3424.18,3378.02,3424.98,3377.52,1352.37260379,870.0,269,9065889816494036,30017859.0929368,4151995143,84426.30111524164,45018
2021-09-17 21:00:00+00:00,3378.01,3408.63,3408.63,3351.23,943.07624618,1105.0,254,8958761665785029,30014412.42913388,3899229938,77801.33464566928,42958
2021-09-17 22:00:00+00:00,3409.01,3371.66,3417.93,3370.25,907.74761052,700.0,282,8979606043213683,30012775.77659575,4355026967,78584.65957446811,47460
2021-09-17 23:00:00+00:00,3371.67,3398.2,3414.41,3369.0,1303.44534001,738.0,285,9064820789839309,30011612.33333335,4386068387,59369.905263157874,39816
2021-09-18 00:00:00+00:00,3399.82,3407.51,3407.51,3367.47,6386.05456752,3594.0,282,9180454301479425,30019430.39361703,4350237179,74623.75177304968,43781
2021-09-18 01:00:00+00:00,3407.44,3411.17,3422.25,3394.48,1744.79984065,776.0,267,9225525305294461,30011517.325842705,4094891378,74474.37827715355,44282
2021-09-18 02:00:00+00:00,3413.2,3420.63,3435.0,3410.25,666.94729701,628.0,254,9211174333867497,30009109.755905505,3976805176,79252.82283464578,52754
2021-09-18 03:00:00+00:00,3422.06,3452.5,3452.5,3417.9,3030.76145405,1377.0,244,9077229095813498,30007442.11065573,3725545163,81129.73770491796,44901
2021-09-18 04:00:00+00:00,3452.64,3481.17,3492.02,3451.4,3115.18152157,1753.0,261,8960821902507716,30006843.55555555,4024673583,75366.63218390809,46932
2021-09-18 05:00:00+00:00,3481.46,3510.31,3516.02,3471.47,688.41946716,1032.0,270,8950878609094584,30009762.514814824,4188226703,75700.61851851859,47596
2021-09-18 06:00:00+00:00,3514.83,3496.89,3524.0,3487.44,745.83420472,639.0,261,8975732914031491,30013466.4789272,4000064848,74263.37547892716,46103
2021-09-18 07:00:00+00:00,3496.65,3502.59,3512.21,3492.83,265.76315002,291.0,264,8930621067710967,30009429.46590907,4085928087,75739.10227272728,53682
2021-09-18 08:00:00+00:00,3503.49,3515.0,3532.49,3503.49,625.232472,544.0,248,8880676475406689,30007204.298387084,3812050746,74542.11693548383,54510
2021-09-18 09:00:00+00:00,3515.0,3519.4,3531.21,3505.98,252.4282588,249.0,282,8868356671845777,30009555.55673759,4350772093,72880.40070921996,57086
2021-09-18 10:00:00+00:00,3519.4,3526.1,3541.57,3515.0,252.05673137,316.0,269,8893043837831246,30008709.81040893,4186147605,68222.59107806692,49681
2021-09-18 11:00:00+00:00,3526.57,3493.89,3534.8,3492.8,1271.48053704,546.0,274,8920062921910251,30012293.328467164,4223616238,69832.60948905109,51134
2021-09-18 12:00:00+00:00,3497.1,3489.89,3515.83,3483.27,1164.11179321,649.0,253,8920006139443532,30021076.52173912,3926446673,72797.36758893273,48080
2021-09-18 13:00:00+00:00,3492.29,3481.38,3506.21,3465.1,555.61750377,667.0,268,8899621281338461,30010380.83582087,4125323364,71354.11940298497,47801
2021-09-18 14:00:00+00:00,3481.41,3482.49,3490.0,3470.12,293.52894917,534.0,283,8934044150141400,30008587.86925795,4393445754,74799.38162544162,50147
2021-09-18 15:00:00+00:00,3482.49,3473.42,3487.13,3464.24,282.67224416,383.0,287,9057458753393509,30006940.21951217,4402637933,96285.087108014,50307
2021-09-18 16:00:00+00:00,3473.44,3445.56,3490.83,3439.0,777.92678653,720.0,283,9141282881648337,30010869.208480567,4385778318,86448.20141342752,50252
2021-09-18 17:00:00+00:00,3439.87,3456.66,3459.46,3429.09,493.14167442,865.0,264,9160117446706664,30010651.90151516,4079431910,80466.97727272722,44849
2021-09-18 18:00:00+00:00,3456.65,3449.18,3458.0,3435.0,2286.63664041,573.0,262,9120353583445196,30011514.47328245,4052165783,88220.50763358783,46196
2021-09-18 19:00:00+00:00,3444.83,3445.39,3445.45,3421.57,536.0862558,442.0,257,9027057841239239,30012648.9766537,3974437464,80951.4241245136,41266
2021-09-18 20:00:00+00:00,3440.16,3398.69,3441.79,3380.0,1639.72858477,1078.0,306,9128014668586178,30009381.156862736,4764649919,73352.16666666666,42579
2021-09-18 21:00:00+00:00,3398.69,3392.01,3407.3,3387.74,300.83240571,332.0,291,9363754843777075,30013490.48109965,4444152283,83767.34707903778,46405
2021-09-18 22:00:00+00:00,3392.0,3420.1,3423.16,3385.38,707.27252206,564.0,267,9434247806532711,30016566.58052435,4139776391,79334.79775280894,41608
2021-09-18 23:00:00+00:00,3419.81,3437.49,3441.02,3406.73,805.7113207,496.0,254,9251014914206217,30017181.807086617,3880884488,81995.81889763779,41264
2021-09-19 00:00:00+00:00,3435.69,3405.05,3442.64,3405.04,278.1218124,374.0,279,9302959343076043,30009340.5340502,4308698800,82097.68817204298,46393
2021-09-19 01:00:00+00:00,3405.06,3419.74,3422.24,3378.0,1087.26606968,772.0,267,9372642806191809,30008446.573033698,4147674856,98379.75655430707,41855
2021-09-19 02:00:00+00:00,3412.8,3421.31,3436.57,3409.88,443.33503082,483.0,254,9297087041081315,30011415.83858268,3939913021,89214.54330708663,50862
2021-09-19 03:00:00+00:00,3422.69,3417.2,3425.35,3404.98,157.35746061,203.0,283,9240121259497170,30009002.42049469,4349202589,69904.53003533572,44392
2021-09-19 04:00:00+00:00,3413.47,3412.1,3433.41,3397.81,551.69005688,377.0,272,9320936298086967,30014322.875,4218740330,78365.49264705883,42064
2021-09-19 05:00:00+00:00,3411.26,3426.18,3430.0,3408.32,888.48695944,347.0,242,9234180594737485,30012102.26859505,3748083605,82208.38429752066,37161
2021-09-19 06:00:00+00:00,3426.19,3436.47,3436.47,3416.91,193.21745937,302.0,261,9035927690352811,30008079.103448287,4004615143,76369.71647509582,43636
2021-09-19 07:00:00+00:00,3436.52,3441.15,3456.0,3429.18,335.80052703,472.0,275,9046493049820150,30018215.05090911,4257234133,76434.1745454546,55100
2021-09-19 08:00:00+00:00,3442.43,3444.9,3451.09,3439.99,193.36541493,288.0,286,9073002757043246,30007884.45804195,4400293133,73363.86713286718,53888
2021-09-19 09:00:00+00:00,3444.6,3427.99,3449.41,3420.85,409.13724199,310.0,264,9087458543405248,30013862.93939393,4116442210,80267.45833333336,47430
2021-09-19 10:00:00+00:00,3429.19,3410.01,3430.6,3410.0,199.01114695,292.0,252,8963154749858135,30015701.90079365,3864110460,72536.48015873015,44833
2021-09-19 11:00:00+00:00,3410.01,3327.16,3410.01,3305.02,2348.42495679,1816.0,269,8940561276132964,30011543.14126393,4171109075,79636.71375464683,50449
2021-09-19 12:00:00+00:00,3326.01,3338.16,3346.18,3306.79,5513.80350889,2915.0,250,8858054419178678,30012301.092,3866685007,78878.68400000001,46400
2021-09-19 13:00:00+00:00,3338.59,3352.5,3356.89,3335.19,409.18349168,481.0,258,8784955055306710,30008059.930232555,3978870017,82396.39534883718,46743
2021-09-19 14:00:00+00:00,3352.5,3345.0,3367.29,3345.0,455.23860773,478.0,285,8732706557864384,30005960.7122807,4441634017,78028.20701754387,51558
2021-09-19 15:00:00+00:00,3344.5,3364.74,3379.92,3342.6,857.36759607,642.0,266,8782951377327929,30013983.30827069,4091709860,87916.3796992481,46937
2021-09-19 16:00:00+00:00,3363.84,3359.01,3376.24,3354.57,335.09949615,389.0,296,8877307213430108,30023762.04054054,4596169090,87870.85135135142,53423
2021-09-19 17:00:00+00:00,3359.99,3342.94,3367.95,3327.0,1200.45626492,551.0,283,8985385901547511,30018112.19787985,4354806774,87108.03533568901,48376
2021-09-19 18:00:00+00:00,3342.9,3361.33,3377.02,3334.21,412.87510022,551.0,262,8899617576898823,30013636.73664122,4113716452,70535.65267175576,42042
2021-09-19 19:00:00+00:00,3361.31,3338.81,3366.53,3334.93,222.34818386,482.0,286,8962813240340453,30022331.447552446,4383359176,87962.87062937056,48254
2021-09-19 20:00:00+00:00,3336.99,3358.98,3362.92,3333.01,435.80959642,418.0,299,9067110163116812,30014198.050167214,4633503131,96881.69230769237,51418
2021-09-19 21:00:00+00:00,3360.29,3343.58,3364.47,3335.69,212.69219547,298.0,272,9216993247461009,30012707.25367648,4222708307,89168.61397058824,45946
2021-09-19 22:00:00+00:00,3343.16,3297.53,3357.36,3280.0,1811.86521783,1504.0,263,9120258024246517,30010912.20152091,4096992113,90977.61216730037,43126
2021-09-19 23:00:00+00:00,3295.3,3328.34,3333.66,3287.75,1195.70602003,825.0,284,9266017321320840,30012065.68661971,4376085301,89984.98591549303,45940
2021-09-20 00:00:00+00:00,3328.34,3280.63,3345.92,3263.3,1515.44570659,1451.0,259,9228232633713978,30017759.5868726,3989264018,112940.64864864865,42217
2021-09-20 01:00:00+00:00,3284.56,3316.83,3319.65,3277.72,539.42038383,588.0,281,9199701015007830,30011884.79003559,4345963993,128186.44128113883,43805
2021-09-20 02:00:00+00:00,3313.1,3206.9,3315.7,3206.16,3455.40012245,2165.0,247,9194402327208733,30010792.95141699,3789633130,100976.12145748986,51738
2021-09-20 03:00:00+00:00,3207.15,3191.82,3218.1,3156.58,5065.01776447,2587.0,271,9102928738093320,30009184.49815497,4160242948,85894.09594095938,51134
2021-09-20 04:00:00+00:00,3188.89,3201.7,3217.0,3162.42,1205.25724416,1117.0,248,9076347797656428,30018430.149193544,3832439385,80920.94758064515,43259
2021-09-20 05:00:00+00:00,3200.01,3205.14,3218.62,3193.69,640.50006887,582.0,252,8973347876498306,30012784.869047627,3871992069,103446.66269841269,41039
2021-09-20 06:00:00+00:00,3205.08,3183.7,3210.0,3165.41,1829.9689028,762.0,258,8850321302081073,30017933.1007752,3950127336,87092.81007751939,47567
2021-09-20 07:00:00+00:00,3183.28,3127.04,3201.42,3101.23,6144.64032884,2413.0,270,8853434594412506,30012260.7925926,4213887122,86317.03703703707,52766
2021-09-20 08:00:00+00:00,3125.4,3156.84,3166.61,3111.24,1239.87573211,1168.0,274,8832199316958003,30011757.45985401,4197150879,77077.24087591241,65674
2021-09-20 09:00:00+00:00,3157.32,3132.31,3169.82,3130.78,805.32569132,704.0,287,8954519175651033,30011941.22299652,4427455986,74555.21254355398,55419
2021-09-20 10:00:00+00:00,3132.01,3121.46,3178.01,3107.74,2188.06991896,1393.0,262,9003153181785960,30011959.438931298,4003907883,73749.46946564893,47571
